run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,9,ccx,"1,2,9",module_0,module_2,20750,20750,20860,0,110,110
victim_present,1,10,ccx,"3,9,10",module_0,module_2,20755,20860,20970,105,215,110
victim_present,2,11,ccx,"4,10,5",module_1,module_2,20760,20970,21080,210,320,110
victim_present,3,12,ccx,"3,9,10",module_0,module_2,20765,21080,21190,315,425,110
victim_present,4,13,ccx,"1,2,9",module_0,module_2,20770,21190,21300,420,530,110
victim_present,5,17,ccx,"1,2,9",module_0,module_2,20790,21300,21410,510,620,110
victim_present,6,18,ccx,"3,9,10",module_0,module_2,20795,21410,21520,615,725,110
victim_present,7,19,ccx,"4,10,6",module_1,module_2,20800,21520,21630,720,830,110
victim_present,8,20,ccx,"3,9,10",module_0,module_2,20805,21630,21740,825,935,110
victim_present,9,21,ccx,"1,2,9",module_0,module_2,20810,21740,21850,930,1040,110
victim_present,10,24,ccx,"1,2,9",module_0,module_2,20825,21850,21960,1025,1135,110
victim_present,11,25,ccx,"3,9,10",module_0,module_2,20830,21960,22070,1130,1240,110
victim_present,12,26,ccx,"4,10,7",module_1,module_2,20835,22070,22180,1235,1345,110
victim_present,13,27,ccx,"3,9,10",module_0,module_2,20840,22180,22290,1340,1450,110
victim_present,14,28,ccx,"1,2,9",module_0,module_2,20845,22290,22400,1445,1555,110
victim_present,15,31,ccx,"2,3,8",module_0,module_2,20860,22400,22510,1540,1650,110
victim_present,16,34,ccx,"5,6,9",module_1,module_2,20875,22620,22730,1745,1855,110
victim_present,17,35,ccx,"7,9,10",module_1,module_2,20880,22730,22840,1850,1960,110
victim_present,18,36,ccx,"8,10,0",module_0,module_2,20885,22840,22950,1955,2065,110
victim_present,19,37,ccx,"7,9,10",module_1,module_2,20890,22950,23060,2060,2170,110
victim_present,20,38,ccx,"5,6,9",module_1,module_2,20895,23060,23170,2165,2275,110
victim_present,21,41,ccx,"2,3,8",module_0,module_2,20910,23170,23280,2260,2370,110
victim_present,22,44,ccx,"1,2,9",module_0,module_2,20925,23280,23390,2355,2465,110
victim_present,23,45,ccx,"3,9,10",module_0,module_2,20930,23390,23500,2460,2570,110
victim_present,24,46,ccx,"4,10,7",module_1,module_2,20935,23500,23610,2565,2675,110
victim_present,25,47,ccx,"3,9,10",module_0,module_2,20940,23610,23720,2670,2780,110
victim_present,26,48,ccx,"1,2,9",module_0,module_2,20945,23720,23830,2775,2885,110
victim_present,27,51,ccx,"1,2,9",module_0,module_2,20960,23830,23940,2870,2980,110
victim_present,28,52,ccx,"3,9,10",module_0,module_2,20965,23940,24050,2975,3085,110
victim_present,29,53,ccx,"4,10,6",module_1,module_2,20970,24050,24160,3080,3190,110
victim_present,30,54,ccx,"3,9,10",module_0,module_2,20975,24160,24270,3185,3295,110
victim_present,31,55,ccx,"1,2,9",module_0,module_2,20980,24270,24380,3290,3400,110
victim_present,32,59,ccx,"1,2,9",module_0,module_2,21000,24380,24490,3380,3490,110
victim_present,33,60,ccx,"3,9,10",module_0,module_2,21005,24490,24600,3485,3595,110
victim_present,34,61,ccx,"4,10,5",module_1,module_2,21010,24600,24710,3590,3700,110
victim_present,35,62,ccx,"3,9,10",module_0,module_2,21015,24710,24820,3695,3805,110
victim_present,36,63,ccx,"1,2,9",module_0,module_2,21020,24820,24930,3800,3910,110
victim_present,37,75,ccx,"1,2,9",module_0,module_2,21080,24930,25040,3850,3960,110
victim_present,38,76,ccx,"3,9,10",module_0,module_2,21085,25040,25150,3955,4065,110
victim_present,39,77,ccx,"4,10,0",module_0,"module_1,module_2",21090,25150,25270,4060,4180,120
victim_present,40,78,ccx,"3,9,10",module_0,module_2,21095,25270,25380,4175,4285,110
victim_present,41,79,ccx,"1,2,9",module_0,module_2,21100,25380,25490,4280,4390,110
