run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,82,cx,"6,0",module_0,module_1,20180,20180,20290,0,110,110
victim_present,1,84,cx,"6,0",module_0,module_1,20190,20290,20400,100,210,110
victim_present,2,87,cx,"6,1",module_0,module_1,20205,20400,20510,195,305,110
victim_present,3,89,cx,"6,1",module_0,module_1,20215,20510,20620,295,405,110
victim_present,4,92,cx,"6,2",module_0,module_1,20230,20620,20730,390,500,110
victim_present,5,94,cx,"6,2",module_0,module_1,20240,20730,20840,490,600,110
victim_present,6,97,cx,"6,3",module_0,module_1,20255,20840,20950,585,695,110
victim_present,7,99,cx,"6,3",module_0,module_1,20265,20950,21060,685,795,110
victim_present,8,102,cx,"6,4",module_0,module_1,20280,21060,21170,780,890,110
victim_present,9,104,cx,"6,4",module_0,module_1,20290,21170,21280,880,990,110
victim_present,10,107,cx,"6,5",module_0,module_1,20305,21280,21390,975,1085,110
victim_present,11,109,cx,"6,5",module_0,module_1,20315,21390,21500,1075,1185,110
victim_present,12,113,cx,"7,0",module_0,module_1,20335,21500,21610,1165,1275,110
victim_present,13,115,cx,"7,0",module_0,module_1,20345,21610,21720,1265,1375,110
victim_present,14,118,cx,"7,1",module_0,module_1,20360,21720,21830,1360,1470,110
victim_present,15,120,cx,"7,1",module_0,module_1,20370,21830,21940,1460,1570,110
victim_present,16,123,cx,"7,2",module_0,module_1,20385,21940,22050,1555,1665,110
victim_present,17,125,cx,"7,2",module_0,module_1,20395,22050,22160,1655,1765,110
victim_present,18,128,cx,"7,3",module_0,module_1,20410,22160,22270,1750,1860,110
victim_present,19,130,cx,"7,3",module_0,module_1,20420,22270,22380,1850,1960,110
victim_present,20,133,cx,"7,4",module_0,module_1,20435,22380,22490,1945,2055,110
victim_present,21,135,cx,"7,4",module_0,module_1,20445,22490,22600,2045,2155,110
victim_present,22,138,cx,"7,5",module_0,module_1,20460,22710,22820,2250,2360,110
victim_present,23,140,cx,"7,5",module_0,module_1,20470,22820,22930,2350,2460,110
victim_present,24,149,cx,"8,0",module_0,module_1,20515,22930,23040,2415,2525,110
victim_present,25,151,cx,"8,0",module_0,module_1,20525,23040,23150,2515,2625,110
victim_present,26,154,cx,"8,1",module_0,module_1,20540,23150,23260,2610,2720,110
victim_present,27,156,cx,"8,1",module_0,module_1,20550,23260,23370,2710,2820,110
victim_present,28,159,cx,"8,2",module_0,module_1,20565,23370,23480,2805,2915,110
victim_present,29,161,cx,"8,2",module_0,module_1,20575,23480,23590,2905,3015,110
victim_present,30,164,cx,"8,3",module_0,module_1,20590,23590,23700,3000,3110,110
victim_present,31,166,cx,"8,3",module_0,module_1,20600,23700,23810,3100,3210,110
victim_present,32,169,cx,"8,4",module_0,module_1,20615,23810,23920,3195,3305,110
victim_present,33,171,cx,"8,4",module_0,module_1,20625,23920,24030,3295,3405,110
victim_present,34,174,cx,"8,5",module_0,module_1,20640,24030,24140,3390,3500,110
victim_present,35,176,cx,"8,5",module_0,module_1,20650,24140,24250,3490,3600,110
victim_present,36,190,cx,"9,0",module_0,module_1,20720,24250,24360,3530,3640,110
victim_present,37,192,cx,"9,0",module_0,module_1,20730,24360,24470,3630,3740,110
victim_present,38,195,cx,"9,1",module_0,module_1,20745,24470,24580,3725,3835,110
victim_present,39,197,cx,"9,1",module_0,module_1,20755,24580,24690,3825,3935,110
victim_present,40,200,cx,"9,2",module_0,module_1,20770,24690,24800,3920,4030,110
victim_present,41,202,cx,"9,2",module_0,module_1,20780,24800,24910,4020,4130,110
victim_present,42,205,cx,"9,3",module_0,module_1,20795,24910,25020,4115,4225,110
victim_present,43,207,cx,"9,3",module_0,module_1,20805,25020,25130,4215,4325,110
victim_present,44,210,cx,"9,4",module_0,module_1,20820,25130,25240,4310,4420,110
victim_present,45,212,cx,"9,4",module_0,module_1,20830,25240,25350,4410,4520,110
victim_present,46,215,cx,"9,5",module_0,module_1,20845,25350,25460,4505,4615,110
victim_present,47,217,cx,"9,5",module_0,module_1,20855,25460,25570,4605,4715,110
victim_present,48,236,cx,"10,0",module_0,module_1,20950,25680,25790,4730,4840,110
victim_present,49,238,cx,"10,0",module_0,module_1,20960,25790,25900,4830,4940,110
victim_present,50,241,cx,"10,1",module_0,module_1,20975,25900,26010,4925,5035,110
victim_present,51,243,cx,"10,1",module_0,module_1,20985,26010,26120,5025,5135,110
victim_present,52,246,cx,"10,2",module_0,module_1,21000,26120,26230,5120,5230,110
victim_present,53,248,cx,"10,2",module_0,module_1,21010,26230,26340,5220,5330,110
victim_present,54,251,cx,"10,3",module_0,module_1,21025,26340,26450,5315,5425,110
victim_present,55,253,cx,"10,3",module_0,module_1,21035,26450,26560,5415,5525,110
victim_present,56,256,cx,"10,4",module_0,module_1,21050,26560,26670,5510,5620,110
victim_present,57,258,cx,"10,4",module_0,module_1,21060,26670,26780,5610,5720,110
victim_present,58,261,cx,"10,5",module_0,module_1,21075,26780,26890,5705,5815,110
victim_present,59,263,cx,"10,5",module_0,module_1,21085,26890,27000,5805,5915,110
victim_present,60,287,cx,"11,0",module_0,module_1,21205,27000,27110,5795,5905,110
victim_present,61,289,cx,"11,0",module_0,module_1,21215,27110,27220,5895,6005,110
victim_present,62,292,cx,"11,1",module_0,module_1,21230,27220,27330,5990,6100,110
victim_present,63,294,cx,"11,1",module_0,module_1,21240,27330,27440,6090,6200,110
victim_present,64,297,cx,"11,2",module_0,module_1,21255,27440,27550,6185,6295,110
victim_present,65,299,cx,"11,2",module_0,module_1,21265,27550,27660,6285,6395,110
victim_present,66,302,cx,"11,3",module_0,module_1,21280,27660,27770,6380,6490,110
victim_present,67,304,cx,"11,3",module_0,module_1,21290,27770,27880,6480,6590,110
victim_present,68,307,cx,"11,4",module_0,module_1,21305,27990,28100,6685,6795,110
victim_present,69,309,cx,"11,4",module_0,module_1,21315,28100,28210,6785,6895,110
victim_present,70,312,cx,"11,5",module_0,module_1,21330,28210,28320,6880,6990,110
victim_present,71,314,cx,"11,5",module_0,module_1,21340,28320,28430,6980,7090,110
victim_present,72,343,cx,"12,0",module_0,module_2,21485,28430,28540,6945,7055,110
victim_present,73,345,cx,"12,0",module_0,module_2,21495,28540,28650,7045,7155,110
victim_present,74,348,cx,"12,1",module_0,module_2,21510,28650,28760,7140,7250,110
victim_present,75,350,cx,"12,1",module_0,module_2,21520,28760,28870,7240,7350,110
victim_present,76,353,cx,"12,2",module_0,module_2,21535,28870,28980,7335,7445,110
victim_present,77,355,cx,"12,2",module_0,module_2,21545,28980,29090,7435,7545,110
victim_present,78,358,cx,"12,3",module_0,module_2,21560,29090,29200,7530,7640,110
victim_present,79,360,cx,"12,3",module_0,module_2,21570,29200,29310,7630,7740,110
victim_present,80,363,cx,"12,4",module_0,module_2,21585,29310,29420,7725,7835,110
victim_present,81,365,cx,"12,4",module_0,module_2,21595,29420,29530,7825,7935,110
victim_present,82,368,cx,"12,5",module_0,module_2,21610,29530,29640,7920,8030,110
victim_present,83,370,cx,"12,5",module_0,module_2,21620,29640,29750,8020,8130,110
victim_present,84,373,cx,"12,6",module_1,module_2,21635,29750,29860,8115,8225,110
victim_present,85,375,cx,"12,6",module_1,module_2,21645,29860,29970,8215,8325,110
victim_present,86,378,cx,"12,7",module_1,module_2,21660,29970,30080,8310,8420,110
victim_present,87,380,cx,"12,7",module_1,module_2,21670,30080,30190,8410,8520,110
victim_present,88,383,cx,"12,8",module_1,module_2,21685,30190,30300,8505,8615,110
victim_present,89,385,cx,"12,8",module_1,module_2,21695,30300,30410,8605,8715,110
victim_present,90,388,cx,"12,9",module_1,module_2,21710,30410,30520,8700,8810,110
victim_present,91,390,cx,"12,9",module_1,module_2,21720,30630,30740,8910,9020,110
victim_present,92,393,cx,"12,10",module_1,module_2,21735,30740,30850,9005,9115,110
victim_present,93,395,cx,"12,10",module_1,module_2,21745,30850,30960,9105,9215,110
victim_present,94,398,cx,"12,11",module_1,module_2,21760,30960,31070,9200,9310,110
victim_present,95,400,cx,"12,11",module_1,module_2,21770,31070,31180,9300,9410,110
victim_present,96,404,cx,"13,0",module_0,module_2,21790,31180,31290,9390,9500,110
victim_present,97,406,cx,"13,0",module_0,module_2,21800,31290,31400,9490,9600,110
victim_present,98,409,cx,"13,1",module_0,module_2,21815,31400,31510,9585,9695,110
victim_present,99,411,cx,"13,1",module_0,module_2,21825,31510,31620,9685,9795,110
victim_present,100,414,cx,"13,2",module_0,module_2,21840,31620,31730,9780,9890,110
victim_present,101,416,cx,"13,2",module_0,module_2,21850,31730,31840,9880,9990,110
victim_present,102,419,cx,"13,3",module_0,module_2,21865,31840,31950,9975,10085,110
victim_present,103,421,cx,"13,3",module_0,module_2,21875,31950,32060,10075,10185,110
victim_present,104,424,cx,"13,4",module_0,module_2,21890,32060,32170,10170,10280,110
victim_present,105,426,cx,"13,4",module_0,module_2,21900,32170,32280,10270,10380,110
victim_present,106,429,cx,"13,5",module_0,module_2,21915,32280,32390,10365,10475,110
victim_present,107,431,cx,"13,5",module_0,module_2,21925,32390,32500,10465,10575,110
victim_present,108,434,cx,"13,6",module_1,module_2,21940,32500,32610,10560,10670,110
victim_present,109,436,cx,"13,6",module_1,module_2,21950,32610,32720,10660,10770,110
victim_present,110,439,cx,"13,7",module_1,module_2,21965,32720,32830,10755,10865,110
victim_present,111,441,cx,"13,7",module_1,module_2,21975,32830,32940,10855,10965,110
victim_present,112,444,cx,"13,8",module_1,module_2,21990,32940,33050,10950,11060,110
victim_present,113,446,cx,"13,8",module_1,module_2,22000,33050,33160,11050,11160,110
victim_present,114,449,cx,"13,9",module_1,module_2,22015,33160,33270,11145,11255,110
victim_present,115,451,cx,"13,9",module_1,module_2,22025,33270,33380,11245,11355,110
victim_present,116,454,cx,"13,10",module_1,module_2,22040,33380,33490,11340,11450,110
victim_present,117,456,cx,"13,10",module_1,module_2,22050,33490,33600,11440,11550,110
victim_present,118,459,cx,"13,11",module_1,module_2,22065,33600,33710,11535,11645,110
victim_present,119,461,cx,"13,11",module_1,module_2,22075,33710,33820,11635,11745,110
victim_present,120,470,cx,"14,0",module_0,module_2,22120,33820,33930,11700,11810,110
victim_present,121,472,cx,"14,0",module_0,module_2,22130,33930,34040,11800,11910,110
victim_present,122,475,cx,"14,1",module_0,module_2,22145,34150,34260,12005,12115,110
victim_present,123,477,cx,"14,1",module_0,module_2,22155,34260,34370,12105,12215,110
victim_present,124,480,cx,"14,2",module_0,module_2,22170,34370,34480,12200,12310,110
victim_present,125,482,cx,"14,2",module_0,module_2,22180,34480,34590,12300,12410,110
victim_present,126,485,cx,"14,3",module_0,module_2,22195,34590,34700,12395,12505,110
victim_present,127,487,cx,"14,3",module_0,module_2,22205,34700,34810,12495,12605,110
victim_present,128,490,cx,"14,4",module_0,module_2,22220,34810,34920,12590,12700,110
victim_present,129,492,cx,"14,4",module_0,module_2,22230,34920,35030,12690,12800,110
victim_present,130,495,cx,"14,5",module_0,module_2,22245,35030,35140,12785,12895,110
victim_present,131,497,cx,"14,5",module_0,module_2,22255,35140,35250,12885,12995,110
victim_present,132,500,cx,"14,6",module_1,module_2,22270,35250,35360,12980,13090,110
