run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,82,cx,"6,0",module_0,module_1,18155,18155,18265,0,110,110
victim_present,1,84,cx,"6,0",module_0,module_1,18165,18265,18375,100,210,110
victim_present,2,87,cx,"6,1",module_0,module_1,18180,18375,18485,195,305,110
victim_present,3,89,cx,"6,1",module_0,module_1,18190,18485,18595,295,405,110
victim_present,4,92,cx,"6,2",module_0,module_1,18205,18595,18705,390,500,110
victim_present,5,94,cx,"6,2",module_0,module_1,18215,18705,18815,490,600,110
victim_present,6,97,cx,"6,3",module_0,module_1,18230,18815,18925,585,695,110
victim_present,7,99,cx,"6,3",module_0,module_1,18240,18925,19035,685,795,110
victim_present,8,102,cx,"6,4",module_0,module_1,18255,19035,19145,780,890,110
victim_present,9,104,cx,"6,4",module_0,module_1,18265,19145,19255,880,990,110
victim_present,10,107,cx,"6,5",module_0,module_1,18280,19255,19365,975,1085,110
victim_present,11,109,cx,"6,5",module_0,module_1,18290,19365,19475,1075,1185,110
victim_present,12,113,cx,"7,0",module_0,module_1,18310,19475,19585,1165,1275,110
victim_present,13,115,cx,"7,0",module_0,module_1,18320,19585,19695,1265,1375,110
victim_present,14,118,cx,"7,1",module_0,module_1,18335,19695,19805,1360,1470,110
victim_present,15,120,cx,"7,1",module_0,module_1,18345,19805,19915,1460,1570,110
victim_present,16,123,cx,"7,2",module_0,module_1,18360,19915,20025,1555,1665,110
victim_present,17,125,cx,"7,2",module_0,module_1,18370,20025,20135,1655,1765,110
victim_present,18,128,cx,"7,3",module_0,module_1,18385,20135,20245,1750,1860,110
victim_present,19,130,cx,"7,3",module_0,module_1,18395,20245,20355,1850,1960,110
victim_present,20,133,cx,"7,4",module_0,module_1,18410,20355,20465,1945,2055,110
victim_present,21,135,cx,"7,4",module_0,module_1,18420,20465,20575,2045,2155,110
victim_present,22,138,cx,"7,5",module_0,module_1,18435,20575,20685,2140,2250,110
victim_present,23,140,cx,"7,5",module_0,module_1,18445,20685,20795,2240,2350,110
victim_present,24,149,cx,"8,0",module_0,module_1,18490,20795,20905,2305,2415,110
victim_present,25,151,cx,"8,0",module_0,module_1,18500,20905,21015,2405,2515,110
victim_present,26,154,cx,"8,1",module_0,module_1,18515,21015,21125,2500,2610,110
victim_present,27,156,cx,"8,1",module_0,module_1,18525,21125,21235,2600,2710,110
victim_present,28,159,cx,"8,2",module_0,module_1,18540,21235,21345,2695,2805,110
victim_present,29,161,cx,"8,2",module_0,module_1,18550,21345,21455,2795,2905,110
victim_present,30,164,cx,"8,3",module_0,module_1,18565,21455,21565,2890,3000,110
victim_present,31,166,cx,"8,3",module_0,module_1,18575,21565,21675,2990,3100,110
victim_present,32,169,cx,"8,4",module_0,module_1,18590,21675,21785,3085,3195,110
victim_present,33,171,cx,"8,4",module_0,module_1,18600,21785,21895,3185,3295,110
victim_present,34,174,cx,"8,5",module_0,module_1,18615,21895,22005,3280,3390,110
victim_present,35,176,cx,"8,5",module_0,module_1,18625,22005,22115,3380,3490,110
victim_present,36,190,cx,"9,0",module_0,module_1,18695,22115,22225,3420,3530,110
victim_present,37,192,cx,"9,0",module_0,module_1,18705,22225,22335,3520,3630,110
victim_present,38,195,cx,"9,1",module_0,module_1,18720,22335,22445,3615,3725,110
victim_present,39,197,cx,"9,1",module_0,module_1,18730,22445,22555,3715,3825,110
victim_present,40,200,cx,"9,2",module_0,module_1,18745,22555,22665,3810,3920,110
victim_present,41,202,cx,"9,2",module_0,module_1,18755,22665,22775,3910,4020,110
victim_present,42,205,cx,"9,3",module_0,module_1,18770,22775,22885,4005,4115,110
victim_present,43,207,cx,"9,3",module_0,module_1,18780,22885,22995,4105,4215,110
victim_present,44,210,cx,"9,4",module_0,module_1,18795,22995,23105,4200,4310,110
victim_present,45,212,cx,"9,4",module_0,module_1,18805,23105,23215,4300,4410,110
victim_present,46,215,cx,"9,5",module_0,module_1,18820,23215,23325,4395,4505,110
victim_present,47,217,cx,"9,5",module_0,module_1,18830,23325,23435,4495,4605,110
victim_present,48,236,cx,"10,0",module_0,module_1,18925,23435,23545,4510,4620,110
