run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,82,cx,"6,0",module_0,module_1,20135,20140,20250,5,115,110
victim_present,1,84,cx,"6,0",module_0,module_1,20145,20250,20360,105,215,110
victim_present,2,87,cx,"6,1",module_0,module_1,20160,20360,20470,200,310,110
victim_present,3,89,cx,"6,1",module_0,module_1,20170,20470,20580,300,410,110
victim_present,4,92,cx,"6,2",module_0,module_1,20185,20580,20690,395,505,110
victim_present,5,94,cx,"6,2",module_0,module_1,20195,20690,20800,495,605,110
victim_present,6,97,cx,"6,3",module_0,module_1,20210,20800,20910,590,700,110
victim_present,7,99,cx,"6,3",module_0,module_1,20220,20910,21020,690,800,110
victim_present,8,102,cx,"6,4",module_0,module_1,20235,21020,21130,785,895,110
victim_present,9,104,cx,"6,4",module_0,module_1,20245,21130,21240,885,995,110
victim_present,10,107,cx,"6,5",module_0,module_1,20260,21240,21350,980,1090,110
victim_present,11,109,cx,"6,5",module_0,module_1,20270,21350,21460,1080,1190,110
victim_present,12,113,cx,"7,0",module_0,module_1,20290,21460,21570,1170,1280,110
victim_present,13,115,cx,"7,0",module_0,module_1,20300,21570,21680,1270,1380,110
victim_present,14,118,cx,"7,1",module_0,module_1,20315,21680,21790,1365,1475,110
victim_present,15,120,cx,"7,1",module_0,module_1,20325,21790,21900,1465,1575,110
victim_present,16,123,cx,"7,2",module_0,module_1,20340,21900,22010,1560,1670,110
victim_present,17,125,cx,"7,2",module_0,module_1,20350,22010,22120,1660,1770,110
victim_present,18,128,cx,"7,3",module_0,module_1,20365,22120,22230,1755,1865,110
victim_present,19,130,cx,"7,3",module_0,module_1,20375,22230,22340,1855,1965,110
victim_present,20,133,cx,"7,4",module_0,module_1,20390,22340,22450,1950,2060,110
victim_present,21,135,cx,"7,4",module_0,module_1,20400,22450,22560,2050,2160,110
victim_present,22,138,cx,"7,5",module_0,module_1,20415,22560,22670,2145,2255,110
victim_present,23,140,cx,"7,5",module_0,module_1,20425,22670,22780,2245,2355,110
victim_present,24,149,cx,"8,0",module_0,module_1,20470,22890,23000,2420,2530,110
