run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,6,cx,"0,6",module_0,module_1,22785,22785,22895,0,110,110
victim_present,1,7,cx,"1,8",module_0,module_1,22790,22895,23005,105,215,110
victim_present,2,8,cx,"2,10",module_0,module_1,22795,23005,23115,210,320,110
victim_present,3,9,cx,"3,6",module_0,module_1,22800,23115,23225,315,425,110
victim_present,4,10,cx,"3,7",module_0,module_1,22805,23225,23335,420,530,110
victim_present,5,11,cx,"4,8",module_0,module_1,22810,23335,23445,525,635,110
victim_present,6,12,cx,"4,9",module_0,module_1,22815,23445,23555,630,740,110
victim_present,7,13,cx,"5,10",module_0,module_1,22820,23555,23665,735,845,110
victim_present,8,14,cx,"5,11",module_0,module_1,22825,23665,23775,840,950,110
victim_present,9,25,ccx,"7,6,13",module_1,module_2,22880,23775,23885,895,1005,110
victim_present,10,26,ccx,"13,8,14",module_1,module_2,22885,23885,23995,1000,1110,110
victim_present,11,27,ccx,"14,9,15",module_1,module_2,22890,23995,24105,1105,1215,110
victim_present,12,28,ccx,"15,10,16",module_1,module_2,22895,24105,24215,1210,1320,110
victim_present,13,29,ccx,"16,11,17",module_1,module_2,22900,24215,24325,1315,1425,110
victim_present,14,31,ccx,"16,11,17",module_1,module_2,22910,24325,24435,1415,1525,110
victim_present,15,32,ccx,"15,10,16",module_1,module_2,22915,24435,24545,1520,1630,110
victim_present,16,33,ccx,"14,9,15",module_1,module_2,22920,24545,24655,1625,1735,110
victim_present,17,34,ccx,"13,8,14",module_1,module_2,22925,24655,24765,1730,1840,110
victim_present,18,35,ccx,"7,6,13",module_1,module_2,22930,24765,24875,1835,1945,110
victim_present,19,41,cx,"0,6",module_0,module_1,22960,24875,24985,1915,2025,110
victim_present,20,42,cx,"1,8",module_0,module_1,22965,24985,25095,2020,2130,110
victim_present,21,43,cx,"2,10",module_0,module_1,22970,25095,25205,2125,2235,110
victim_present,22,44,cx,"3,6",module_0,module_1,22975,25315,25425,2340,2450,110
victim_present,23,45,cx,"3,7",module_0,module_1,22980,25425,25535,2445,2555,110
victim_present,24,46,cx,"4,8",module_0,module_1,22985,25535,25645,2550,2660,110
victim_present,25,47,cx,"4,9",module_0,module_1,22990,25645,25755,2655,2765,110
victim_present,26,48,cx,"5,10",module_0,module_1,22995,25755,25865,2760,2870,110
victim_present,27,49,cx,"5,11",module_0,module_1,23000,25865,25975,2865,2975,110
victim_present,28,67,ccx,"1,0,13",module_0,module_2,23090,25975,26085,2885,2995,110
victim_present,29,68,ccx,"13,2,14",module_0,module_2,23095,26085,26195,2990,3100,110
victim_present,30,69,ccx,"14,3,15",module_0,module_2,23100,26195,26305,3095,3205,110
victim_present,31,70,ccx,"15,4,16",module_0,module_2,23105,26305,26415,3200,3310,110
victim_present,32,71,ccx,"16,5,17",module_0,module_2,23110,26415,26525,3305,3415,110
victim_present,33,73,ccx,"16,5,17",module_0,module_2,23120,26525,26635,3405,3515,110
victim_present,34,74,ccx,"15,4,16",module_0,module_2,23125,26635,26745,3510,3620,110
victim_present,35,75,ccx,"14,3,15",module_0,module_2,23130,26745,26855,3615,3725,110
victim_present,36,76,ccx,"13,2,14",module_0,module_2,23135,26855,26965,3720,3830,110
victim_present,37,77,ccx,"1,0,13",module_0,module_2,23140,26965,27075,3825,3935,110
victim_present,38,90,cx,"0,6",module_0,module_1,23205,27075,27185,3870,3980,110
victim_present,39,91,cx,"1,8",module_0,module_1,23210,27185,27295,3975,4085,110
victim_present,40,92,cx,"2,10",module_0,module_1,23215,27295,27405,4080,4190,110
victim_present,41,93,cx,"3,6",module_0,module_1,23220,27405,27515,4185,4295,110
victim_present,42,94,cx,"3,7",module_0,module_1,23225,27515,27625,4290,4400,110
victim_present,43,95,cx,"4,8",module_0,module_1,23230,27625,27735,4395,4505,110
victim_present,44,96,cx,"4,9",module_0,module_1,23235,27735,27845,4500,4610,110
victim_present,45,97,cx,"5,10",module_0,module_1,23240,27845,27955,4605,4715,110
victim_present,46,98,cx,"5,11",module_0,module_1,23245,27955,28065,4710,4820,110
victim_present,47,109,ccx,"7,6,13",module_1,module_2,23300,28065,28175,4765,4875,110
victim_present,48,110,ccx,"13,8,14",module_1,module_2,23305,28175,28285,4870,4980,110
victim_present,49,111,ccx,"14,9,15",module_1,module_2,23310,28285,28395,4975,5085,110
victim_present,50,112,ccx,"15,10,16",module_1,module_2,23315,28395,28505,5080,5190,110
victim_present,51,113,ccx,"16,11,17",module_1,module_2,23320,28505,28615,5185,5295,110
victim_present,52,115,ccx,"16,11,17",module_1,module_2,23330,28615,28725,5285,5395,110
victim_present,53,116,ccx,"15,10,16",module_1,module_2,23335,28725,28835,5390,5500,110
victim_present,54,117,ccx,"14,9,15",module_1,module_2,23340,28835,28945,5495,5605,110
victim_present,55,118,ccx,"13,8,14",module_1,module_2,23345,28945,29055,5600,5710,110
victim_present,56,119,ccx,"7,6,13",module_1,module_2,23350,29055,29165,5705,5815,110
victim_present,57,125,cx,"0,6",module_0,module_1,23380,29165,29275,5785,5895,110
victim_present,58,126,cx,"1,8",module_0,module_1,23385,29275,29385,5890,6000,110
victim_present,59,127,cx,"2,10",module_0,module_1,23390,29385,29495,5995,6105,110
victim_present,60,128,cx,"3,6",module_0,module_1,23395,29605,29715,6210,6320,110
victim_present,61,129,cx,"3,7",module_0,module_1,23400,29715,29825,6315,6425,110
victim_present,62,130,cx,"4,8",module_0,module_1,23405,29825,29935,6420,6530,110
victim_present,63,131,cx,"4,9",module_0,module_1,23410,29935,30045,6525,6635,110
victim_present,64,132,cx,"5,10",module_0,module_1,23415,30045,30155,6630,6740,110
victim_present,65,133,cx,"5,11",module_0,module_1,23420,30155,30265,6735,6845,110
victim_present,66,151,ccx,"1,0,13",module_0,module_2,23510,30265,30375,6755,6865,110
victim_present,67,152,ccx,"13,2,14",module_0,module_2,23515,30375,30485,6860,6970,110
