trace_id,protocol_context,victim_instance_id,repeat_id,activity_class,remote_activity_label,victim_present_label,local_activity_fraction_evaluator_only,remote_operation_count,remote_operation_rate_per_us,remote_activity_fraction,total_endpoint_occupancy_ns,victim_mean_request_slowdown,victim_makespan_slowdown,victim_mean_added_turnaround_ns,probe_count,mean_excess_latency_ns,median_excess_latency_ns,maximum_excess_latency_ns,minimum_excess_latency_ns,std_excess_latency_ns,mean_absolute_timing_change_ns,delayed_probe_fraction,speedup_probe_fraction,failure_transition_fraction,cumulative_positive_excess_ns,cumulative_absolute_timing_change_ns,p10_excess_latency_ns,p25_excess_latency_ns,p50_excess_latency_ns,p75_excess_latency_ns,p90_excess_latency_ns,p95_excess_latency_ns,p99_excess_latency_ns,longest_delayed_run,delayed_run_count,mean_delayed_run_length,max_delayed_run_length,mean_inter_delay_probes,std_inter_delay_probes,median_inter_delay_probes,min_inter_delay_probes,max_inter_delay_probes,lag1_excess_autocorrelation,lag2_excess_autocorrelation,lag3_excess_autocorrelation,spectral_dominant_bin_fraction,spectral_centroid_fraction,spectral_entropy,spectral_low_frequency_power_fraction
0a01cb89d11d810edb6b,direct_coherent_all_shared,moderate_remote::instance_007,0,moderate_remote,1,1,0.6913870550331906,27.0,1.35,0.2011195608073871,7290.0,1.9387897523060174,1.009710342285428,140.81846284590262,48.0,114.375,120.0,240.0,0.0,78.57868270084451,114.375,0.8541666666666666,0.0,0.0,5490.0,5490.0,0.0,52.5,120.0,180.0,219.0000000000001,240.0,240.0,8.0,7.0,5.857142857142857,8.0,1.15,0.3570714214271425,1.0,1.0,2.0,-0.45193000919257437,0.43460241025045876,-0.3239584989326644,0.875,0.6682042591772115,0.6108442177174053,0.2267568524475106
431e24402d9a2f627ac9,direct_coherent_all_shared,moderate_remote::instance_007,1,moderate_remote,1,1,0.6913870550331906,27.0,1.35,0.20124675387686003,7290.0,1.9206122240799768,1.009844083361497,138.09183361199652,48.0,114.375,120.0,240.0,0.0,78.57868270084451,114.375,0.8541666666666666,0.0,0.0,5490.0,5490.0,0.0,52.5,120.0,180.0,219.0000000000001,240.0,240.0,8.0,7.0,5.857142857142857,8.0,1.15,0.3570714214271425,1.0,1.0,2.0,-0.45193000919257437,0.43460241025045876,-0.3239584989326644,0.875,0.6682042591772115,0.6108442177174053,0.2267568524475106
e000f6f59e406ce8604e,direct_coherent_all_shared,moderate_remote::instance_008,0,moderate_remote,1,1,0.91450334611195,31.0,1.55,0.2271604726393905,8370.0,5.035348012038516,1.0569600754821868,605.3022018057771,48.0,588.463696363665,586.657770118607,1201.657770118607,0.0,314.63372448212453,588.463696363665,0.9791666666666666,0.0,0.0,28246.257425455922,28246.257425455922,172.65777011860655,324.157770118607,586.657770118607,849.157770118607,1000.6577701186071,1071.157770118607,1159.357770118607,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9114911329042756,0.91802175767872,0.9664811043625406,0.041666666666666664,0.14328848270994382,0.5356547927193618,0.8526969292991714
ab6f38ae1b4c4844ad21,direct_coherent_all_shared,moderate_remote::instance_008,1,moderate_remote,1,1,0.91450334611195,31.0,1.55,0.227187017407358,8370.0,5.030575265769129,1.0570457918205716,604.5862898653694,48.0,589.2307416460152,587.4581651958415,1202.4581651958433,0.0,314.689774975375,589.2307416460152,0.9791666666666666,0.0,0.0,28283.075599008727,28283.075599008727,173.45816519584105,324.9581651958415,587.4581651958415,849.9581651958415,1001.4581651958434,1071.9581651958433,1160.1581651958434,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9114987161899701,0.9180138020275538,0.9664733619326283,0.041666666666666664,0.14335321468809503,0.5358820793761795,0.8525522845620128
92f907a51f5e87fcd47a,direct_coherent_all_shared,moderate_remote::instance_009,0,moderate_remote,1,1,0.6470043094120914,28.0,1.4,0.21,7560.0,2.909084818547149,1.0211974438108435,286.3627227820724,48.0,283.125,300.0,570.0,0.0,142.94748817310503,283.125,0.9375,0.0,0.0,13590.0,13590.0,111.0,180.0,300.0,390.0,459.0000000000001,499.49999999999994,555.9000000000001,43.0,3.0,15.0,43.0,1.0454545454545454,0.20829889522526548,1.0,1.0,2.0,0.5502787234697364,0.727071351713799,0.6365867788693595,0.041666666666666664,0.30542078424372254,0.632420598222507,0.6197826672546602
52b53bc3704437be8e43,direct_coherent_all_shared,moderate_remote::instance_009,1,moderate_remote,1,1,0.6470043094120914,28.0,1.4,0.21,7560.0,2.899918696272802,1.0214984962674414,284.98780444092034,48.0,288.75,300.0,600.0,0.0,149.8280264169558,288.75,0.9375,0.0,0.0,13860.0,13860.0,111.0,180.0,300.0,390.0,480.0,529.5,585.9000000000001,43.0,3.0,15.0,43.0,1.0454545454545454,0.20829889522526548,1.0,1.0,2.0,0.5939981192116619,0.754426575644825,0.6777599678232955,0.041666666666666664,0.2882546010145498,0.667312907454904,0.6634952234006558
bbac6f46be0ae376d113,direct_coherent_all_shared,moderate_remote::instance_010,0,moderate_remote,1,1,0.5294355130070987,28.0,1.4,0.21,7560.000000000002,2.64119852367891,1.0245200851317162,246.17977855183653,48.0,238.75,240.0,480.0,0.0,115.69761233491381,238.75,0.9583333333333334,0.0,0.0,11460.0,11460.0,90.0,150.0,240.0,330.0,390.0,420.0,465.90000000000003,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.32395968543071496,0.6352943853257105,0.4141921402528148,0.041666666666666664,0.3630116241830112,0.7027051013132344,0.539219770467428
93762698c500b74f44e5,direct_coherent_all_shared,moderate_remote::instance_010,1,moderate_remote,1,1,0.5294355130070987,28.0,1.4,0.21,7560.000000000002,2.6583009847225116,1.0247298132823763,248.7451477083768,48.0,238.75,240.0,480.0,0.0,115.69761233491381,238.75,0.9583333333333334,0.0,0.0,11460.0,11460.0,90.0,150.0,240.0,330.0,390.0,420.0,465.90000000000003,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.32395968543071496,0.6352943853257105,0.4141921402528148,0.041666666666666664,0.3630116241830112,0.7027051013132344,0.539219770467428
79f736632601e5c0e1ba,direct_coherent_all_shared,moderate_remote::instance_011,0,moderate_remote,1,1,0.915128187815414,29.0,1.45,0.2175,7830.0,3.983386472103313,1.0369050216248203,447.50797081549683,48.0,462.8352810648198,466.4184285473566,976.4184285473566,0.0,251.70518444283272,462.8352810648198,0.9791666666666666,0.0,0.0,22216.09349111135,22216.09349111135,132.8611634859157,256.4184285473566,466.4184285473566,653.9184285473566,805.4184285473567,845.9184285473566,934.1184285473566,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.8568488936290214,0.8859711897777998,0.921997471786865,0.041666666666666664,0.16548328909268883,0.5755761072377661,0.8186176441471958
367f23ceddc6688f9a3e,direct_coherent_all_shared,moderate_remote::instance_011,1,moderate_remote,1,1,0.915128187815414,29.0,1.45,0.2175,7830.0,3.981331897797588,1.0369618721205416,447.1997846696381,48.0,461.8392505938718,465.1688088990163,975.1688088990159,0.0,251.3256697016644,461.8392505938718,0.9791666666666666,0.0,0.0,22168.284028505845,22168.284028505845,132.70380992422514,255.16880889901677,465.1688088990163,652.6688088990159,804.168808899016,844.6688088990159,932.8688088990159,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.8564440800335523,0.8859078539436919,0.921958957043939,0.041666666666666664,0.16556599124710522,0.5748467415469608,0.8183385942377126
5880a9e8b03bf526b988,direct_coherent_all_shared,moderate_remote::instance_012,0,moderate_remote,1,1,0.6615451028440295,29.0,1.45,0.2175,7830.0,3.99942209874768,1.046541690187179,449.913314812152,48.0,452.5,450.0,870.0,0.0,231.55722834755127,452.5,0.9583333333333334,0.0,0.0,21720.0,21720.0,141.0,270.0,450.0,637.5,759.0000000000001,810.0,855.9000000000001,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.8336013667880475,0.8782256371341362,0.897695481969779,0.041666666666666664,0.1827058971999275,0.5728458839007411,0.8178944134668956
256c9b0d37a6d4504f34,direct_coherent_all_shared,moderate_remote::instance_012,1,moderate_remote,1,1,0.6615451028440295,29.0,1.45,0.2175,7830.0,4.002872210799115,1.0465961732664424,450.43083161986726,48.0,452.5,450.0,870.0,0.0,231.55722834755127,452.5,0.9583333333333334,0.0,0.0,21720.0,21720.0,141.0,270.0,450.0,637.5,759.0000000000001,810.0,855.9000000000001,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.8336013667880475,0.8782256371341362,0.897695481969779,0.041666666666666664,0.1827058971999275,0.5728458839007411,0.8178944134668956
2ba82b5edb62c65fcd8a,direct_coherent_all_shared,moderate_remote::instance_013,0,moderate_remote,1,1,0.5972464004376575,25.0,1.25,0.18750000000000006,6750.000000000001,1.722968829809597,1.0013024004336069,108.44532447143963,48.0,93.1389272701399,120.0,250.11141816111922,0.0,77.36556525392282,93.1389272701399,0.7083333333333334,0.0,0.0,4470.668508966715,4470.668508966715,0.0,0.0,120.0,120.0,210.0,233.0389963563917,245.3590516253932,8.0,14.0,2.4285714285714284,8.0,1.393939393939394,0.4886216817150636,1.0,1.0,2.0,-0.3651574012578119,0.6456868540532423,-0.34747563487710903,0.9166666666666666,0.6538419265896293,0.6685216414437162,0.2765256164656636
1f9c4f3ccc170d52f835,direct_coherent_all_shared,moderate_remote::instance_013,1,moderate_remote,1,1,0.5972464004376575,25.0,1.25,0.18750000000000006,6750.000000000001,1.6311071247589166,1.0018289318983085,94.66606871383749,48.0,99.18449111409002,120.0,267.4897131531775,0.0,80.41435541493432,99.18449111409002,0.7291666666666666,0.0,0.0,4760.855573476321,4760.855573476321,0.0,0.0,120.0,126.87242828829449,215.17240775488617,239.1213996036121,262.67298678717225,10.0,13.0,2.6923076923076925,10.0,1.3529411764705883,0.47788461203740945,1.0,1.0,2.0,-0.29117513653446064,0.6425430371824015,-0.304445437163571,0.9583333333333334,0.6260515032837632,0.7249131354700701,0.3138060417854097
8b118d01f90b9a1aba96,direct_coherent_all_shared,moderate_remote::instance_014,0,moderate_remote,1,1,0.6176407849889025,29.0,1.45,0.2175,7830.0,3.923859194389037,1.0478729195892957,438.57887915835556,48.0,441.25,450.0,870.0,0.0,242.0969588821801,441.25,0.9583333333333334,0.0,0.0,21180.0,21180.0,120.0,240.0,450.0,637.5,759.0000000000001,810.0,855.9000000000001,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.8486932347310342,0.8895782732781149,0.9077393123492562,0.041666666666666664,0.16974936448071012,0.5430504374914811,0.8266098546468909
619d7a677abf16ff8025,direct_coherent_all_shared,moderate_remote::instance_014,1,moderate_remote,1,1,0.6176407849889025,29.0,1.45,0.2175,7830.0,3.9231731943923815,1.0483078530769625,438.4759791588572,48.0,446.875,450.0,870.0,0.0,237.66359497196873,446.875,0.9583333333333334,0.0,0.0,21450.0,21450.0,120.0,262.5,450.0,637.5,759.0000000000001,810.0,855.9000000000001,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.8426109206911949,0.8850134803835261,0.9037226361101469,0.041666666666666664,0.17304810018272812,0.5541753315307572,0.8203382577477827
dd3687d825b753468184,direct_coherent_all_shared,moderate_remote::instance_015,0,moderate_remote,1,1,0.7459698989882535,31.0,1.55,0.2274093112195671,8370.0,5.10413801792579,1.0589063799982983,615.6207026888687,48.0,598.75,585.0,1230.0,0.0,328.80227721230887,598.75,0.9583333333333334,0.0,0.0,28740.0,28740.0,162.0,330.0,585.0,877.5,1029.0000000000002,1099.5,1187.7,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.9201316301883162,0.9261874275774884,0.9753204157305236,0.041666666666666664,0.14102131246722996,0.5409915703602733,0.8629627820518688
58ed1ad1f0c56a01824d,direct_coherent_all_shared,moderate_remote::instance_015,1,moderate_remote,1,1,0.7459698989882535,31.0,1.55,0.22795089637616442,8370.0,5.091926253767869,1.0594694665443616,613.7889380651802,48.0,604.375,615.0,1230.0,0.0,329.032079553043,604.375,0.9583333333333334,0.0,0.0,29010.0,29010.0,162.0,330.0,615.0,877.5,1029.0000000000002,1099.5,1187.7,45.0,2.0,23.0,45.0,1.0222222222222221,0.14740554623801777,1.0,1.0,2.0,0.9202545818299679,0.9262981559872505,0.9754029896087735,0.041666666666666664,0.13974029484029152,0.5367626991888708,0.8628727946336029
0fd7e18a74cf4e6d6923,direct_coherent_all_shared,moderate_remote::instance_016,0,moderate_remote,1,1,0.513716761818435,29.0,1.45,0.2175,7830.0,3.9653791620168155,1.035474873287223,444.8068743025223,48.0,455.3149951021043,453.589560106544,933.5895601065422,0.0,229.41876656043598,455.3149951021043,0.9791666666666666,0.0,0.0,21855.119764901006,21855.119764901006,144.589560106544,273.589560106544,453.589560106544,633.5895601065426,762.5895601065423,803.0895601065422,891.2895601065422,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.8288930015106198,0.8601100631602788,0.8968335712126142,0.041666666666666664,0.17974048461240613,0.5909450782794073,0.7926012714761091
01b0d72d152371605867,direct_coherent_all_shared,moderate_remote::instance_016,1,moderate_remote,1,1,0.513716761818435,29.0,1.45,0.2175,7830.0,4.041683999652926,1.0353720148026329,456.25259994793896,48.0,462.3043223823579,451.75233639898215,946.7523363989822,0.0,233.61048664367047,462.3043223823579,0.9791666666666666,0.0,0.0,22190.60747435318,22190.60747435318,157.75233639898215,279.25233639898215,451.75233639898215,646.7523363989822,775.7523363989823,816.2523363989822,904.4523363989822,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.8344114115869274,0.8642458246419523,0.9000860994149265,0.041666666666666664,0.1755333237092966,0.579168793601643,0.7918184992085517
ae88c2af29d37630f3b7,direct_coherent_all_shared,moderate_remote::instance_017,0,moderate_remote,1,1,0.6194956011672996,26.0,1.3,0.195,7020.0,1.844700641362498,1.0031552403814012,126.70509620437474,48.0,101.25,120.0,240.0,0.0,78.80950133074057,101.25,0.75,0.0,0.0,4860.0,4860.0,0.0,22.5,120.0,150.0,210.0,240.0,240.0,8.0,12.0,3.0,8.0,1.3142857142857143,0.4642307659791977,1.0,1.0,2.0,-0.3616169086451726,0.5585602445364019,-0.33403946908798293,0.9166666666666666,0.6753431903129861,0.5352401396077485,0.23838558033497145
19b7000385dbd75a5201,direct_coherent_all_shared,moderate_remote::instance_017,1,moderate_remote,1,1,0.6194956011672996,26.0,1.3,0.195,7020.0,1.8015898415509075,1.0028052379871324,120.23847623263617,48.0,101.25,120.0,240.0,0.0,78.80950133074057,101.25,0.75,0.0,0.0,4860.0,4860.0,0.0,22.5,120.0,150.0,210.0,240.0,240.0,8.0,12.0,3.0,8.0,1.3142857142857143,0.4642307659791977,1.0,1.0,2.0,-0.3616169086451726,0.5585602445364019,-0.33403946908798293,0.9166666666666666,0.6753431903129861,0.5352401396077485,0.23838558033497145
3c4146ee7b9a42a0b9df,direct_coherent_all_shared,heavy_remote::instance_000,0,heavy_remote,1,1,0.630763592553863,49.0,2.45,0.36418842698585724,13229.999999999998,21.22579965470413,1.3037910931426875,3033.869948205619,48.0,2983.125,3090.0,5910.0,0.0,1775.6573386706682,2983.125,0.9791666666666666,0.0,0.0,143190.0,143190.0,564.0,1410.0,3090.0,4500.0,5346.000000000001,5628.0,5853.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9997502283721083,0.9994822326800836,0.9991956139758829,0.041666666666666664,0.10759536013786315,0.45885198637806957,0.9146368430515596
bcc5f5aae11555f321c9,direct_coherent_all_shared,heavy_remote::instance_000,1,heavy_remote,1,1,0.630763592553863,49.0,2.45,0.3647122809460077,13230.0,21.28667444869034,1.3043585780330882,3043.0011673035515,48.0,2983.125,3090.0,5910.0,0.0,1775.6573386706682,2983.125,0.9791666666666666,0.0,0.0,143190.0,143190.0,564.0,1410.0,3090.0,4500.0,5346.000000000001,5628.0,5853.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9997502283721083,0.9994822326800836,0.9991956139758829,0.041666666666666664,0.10759536013786315,0.45885198637806957,0.9146368430515596
2d18ee3ea69d095b627f,direct_coherent_all_shared,heavy_remote::instance_001,0,heavy_remote,1,1,0.7525795239946149,40.0,2.0,0.3,10800.000000000002,13.41715121278184,1.1849144933713829,1862.5726819172764,48.0,1853.5789559205841,1844.8253166848517,3779.8253166848517,0.0,1090.2052309799253,1853.5789559205841,0.9791666666666666,0.0,0.0,88971.78988418804,88971.78988418804,332.8253166848518,907.3253166848517,1844.8253166848517,2782.3253166848517,3308.8253166848517,3497.8253166848517,3723.425316684852,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.995906453129375,0.9928792097226593,0.991474028415759,0.041666666666666664,0.11447082700866923,0.48201541974687967,0.9037203917869594
5acf5e204149820f2e0c,direct_coherent_all_shared,heavy_remote::instance_001,1,heavy_remote,1,1,0.7525795239946149,40.0,2.0,0.3,10800.0,13.423188852303179,1.1849710861182434,1863.4783278454765,48.0,1851.0771995821444,1842.2703314881473,3777.2703314881473,0.0,1090.114788010222,1851.0771995821444,0.9791666666666666,0.0,0.0,88851.70557994294,88851.70557994294,330.27033148814826,904.7703314881483,1842.2703314881473,2779.7703314881473,3306.2703314881473,3495.2703314881473,3720.8703314881477,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9959095901952042,0.9928847801295575,0.9914679624315926,0.041666666666666664,0.11439939085283853,0.48184723225582565,0.9038359263870082
ce5333fec59e0f07c4b7,direct_coherent_all_shared,heavy_remote::instance_002,0,heavy_remote,1,1,0.8275001089585344,41.0,2.05,0.3075,11070.0,14.29758872444333,1.2073425717729047,1994.6383086664996,48.0,1968.2638663256391,1978.5460762474613,3943.5460762474613,0.0,1155.2411800091802,1968.2638663256391,0.9791666666666666,0.0,0.0,94476.66558363067,94476.66558363067,346.5460762474613,966.0460762474613,1978.5460762474613,2923.5460762474613,3499.5460762474618,3762.0460762474613,3887.1460762474617,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9963697667237469,0.9939157586163306,0.9925931767757038,0.041666666666666664,0.10811175809230718,0.4704797174373734,0.918082341200223
9baf7b23eb8b5f4eae1a,direct_coherent_all_shared,heavy_remote::instance_002,1,heavy_remote,1,1,0.8275001089585344,41.0,2.05,0.3075,11070.0,14.355449540342883,1.207489113922887,2003.3174310514323,48.0,1972.7892611017035,1988.912436869825,3953.912436869825,0.0,1161.0813005851367,1972.7892611017035,0.9791666666666666,0.0,0.0,94693.88453288177,94693.88453288177,356.91243686982534,931.4124368698249,1988.912436869825,2933.912436869825,3509.9124368698253,3772.412436869825,3897.5124368698253,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9963920364170498,0.9939605715530467,0.9927068215785384,0.041666666666666664,0.10790691538432841,0.4674162607132224,0.9194644671786889
cc737dbfc0e8e155191e,direct_coherent_all_shared,heavy_remote::instance_003,0,heavy_remote,1,1,0.5897425439542313,45.0,2.25,0.3317465939761699,12150.000000000002,17.632201319769,1.245827633662623,2494.830197965351,48.0,2448.75,2535.0,4830.0,0.0,1407.4128525418546,2448.75,0.9791666666666666,0.0,0.0,117540.0,117540.0,564.0,1192.5,2535.0,3690.0,4287.0,4548.0,4773.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9988530830719365,0.9977302081973486,0.9966636759609235,0.041666666666666664,0.1117791601633018,0.47462231061038773,0.9069671682440889
119b5596fdf4de8aec49,direct_coherent_all_shared,heavy_remote::instance_003,1,heavy_remote,1,1,0.5897425439542313,45.0,2.25,0.33153620458133526,12150.000000000002,17.558794562059656,1.2457314209172112,2483.819184308949,48.0,2448.75,2535.0,4830.0,0.0,1407.4128525418546,2448.75,0.9791666666666666,0.0,0.0,117540.0,117540.0,564.0,1192.5,2535.0,3690.0,4287.0,4548.0,4773.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9988530830719365,0.9977302081973486,0.9966636759609235,0.041666666666666664,0.1117791601633018,0.47462231061038773,0.9069671682440889
7832a21636997f08b0c8,direct_coherent_all_shared,heavy_remote::instance_004,0,heavy_remote,1,1,0.8908996214294191,43.0,2.15,0.3224999999999999,11609.999999999998,16.26433916092384,1.2265141477450432,2289.650874138575,48.0,2302.5,2280.0,4560.0,0.0,1311.699756041755,2302.5,0.9791666666666666,0.0,0.0,110520.0,110520.0,564.0,1140.0,2280.0,3420.0,4017.0000000000005,4278.0,4503.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9982747743313521,0.9966720562448487,0.9952674063143159,0.041666666666666664,0.11401602127809818,0.48283275196303427,0.9045458506137679
54b3fc54812ec8df87c0,direct_coherent_all_shared,heavy_remote::instance_004,1,heavy_remote,1,1,0.8908996214294191,43.0,2.15,0.3225,11610.0,16.246216367799242,1.2264537524606351,2286.932455169887,48.0,2302.5,2280.0,4560.0,0.0,1311.699756041755,2302.5,0.9791666666666666,0.0,0.0,110520.0,110520.0,564.0,1140.0,2280.0,3420.0,4017.0000000000005,4278.0,4503.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9982747743313521,0.9966720562448487,0.9952674063143159,0.041666666666666664,0.11401602127809818,0.48283275196303427,0.9045458506137679
49999cc1b079cb36754a,direct_coherent_all_shared,heavy_remote::instance_005,0,heavy_remote,1,1,0.7104233285014778,43.0,2.15,0.3225,11610.0,16.333480893555624,1.2289112985804103,2300.0221340333437,48.0,2276.3618322740303,2345.22059466284,4625.220594662838,0.0,1338.4526688031417,2276.3618322740303,0.9791666666666666,0.0,0.0,109265.36794915346,109265.36794915346,416.22059466284054,1205.22059466284,2345.22059466284,3477.7205946628383,4061.2205946628387,4343.220594662838,4568.820594662839,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9983013052472313,0.996763425164473,0.9954406174774507,0.041666666666666664,0.11299157596566362,0.4781151177928437,0.9066166496094495
97cfc1eccfdce73ddeb4,direct_coherent_all_shared,heavy_remote::instance_005,1,heavy_remote,1,1,0.7104233285014778,43.0,2.15,0.3225,11610.0,16.441771713407324,1.2288947846206728,2316.2657570110982,48.0,2281.524320945189,2346.982285220618,4641.98228522062,0.0,1346.3394281885194,2281.524320945189,0.9791666666666666,0.0,0.0,109513.16740536908,109513.16740536908,384.98228522061845,1221.982285220618,2346.982285220618,3494.48228522062,4077.9822852206203,4359.98228522062,4585.58228522062,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9983025171485267,0.9967843736908314,0.9957959639260179,0.041666666666666664,0.11281718157177532,0.4800398677952889,0.9102578259813802
4ded921dc0aa69ba43be,direct_coherent_all_shared,heavy_remote::instance_006,0,heavy_remote,1,1,0.7849506303957441,44.0,2.2,0.33,11879.999999999998,16.940688438256327,1.2413505080016451,2391.103265738449,48.0,2392.5,2355.0,4710.0,0.0,1363.3025159516137,2392.5,0.9791666666666666,0.0,0.0,114840.0,114840.0,564.0,1192.5,2355.0,3517.5,4266.000000000001,4528.5,4653.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9984294055789742,0.9972513860420045,0.9961262267417226,0.041666666666666664,0.11000411776250359,0.4802939383167112,0.9121504767298872
3af0be9a9c888e37858f,direct_coherent_all_shared,heavy_remote::instance_006,1,heavy_remote,1,1,0.7849506303957441,44.0,2.2,0.33,11880.000000000002,17.002095881915224,1.242072031140202,2400.314382287284,48.0,2392.5,2355.0,4710.0,0.0,1363.3025159516137,2392.5,0.9791666666666666,0.0,0.0,114840.0,114840.0,564.0,1192.5,2355.0,3517.5,4266.000000000001,4528.5,4653.6,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9984294055789742,0.9972513860420045,0.9961262267417226,0.041666666666666664,0.11000411776250359,0.4802939383167112,0.9121504767298872
62ab1541aa15cf188311,direct_coherent_all_shared,heavy_remote::instance_007,0,heavy_remote,1,1,0.5598059917375399,41.0,2.05,0.3075000000000001,11070.000000000002,14.572477139707164,1.1985809626708326,2035.8715709560756,48.0,2010.1413297907475,2021.3145495735298,4106.31454957353,0.0,1171.7036665683167,2010.1413297907475,0.9791666666666666,0.0,0.0,96486.78382995588,96486.78382995588,389.3145495735289,963.8145495735289,2021.3145495735298,2966.31454957353,3542.3145495735303,3824.31454957353,4049.91454957353,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9967992670216534,0.9942757708909068,0.9930577417827245,0.041666666666666664,0.11538919756722654,0.48558411704693183,0.9079179863091564
2bbafce397c8d96d3640,direct_coherent_all_shared,heavy_remote::instance_007,1,heavy_remote,1,1,0.5598059917375399,41.0,2.05,0.30749999999999994,11070.0,14.540565836607598,1.198198650970316,2031.084875491139,48.0,2006.2358488231857,2017.3259732662318,4102.325973266234,0.0,1171.5612404067813,2006.2358488231857,0.9791666666666666,0.0,0.0,96299.32074351292,96299.32074351292,385.32597326623136,959.8259732662318,2017.3259732662318,2962.3259732662336,3538.325973266234,3820.3259732662336,4045.925973266234,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9968068172718189,0.9942867844715384,0.9930531377042561,0.041666666666666664,0.11528359003052246,0.48533523546475066,0.908094499809887
352464f2917cc9d5f64e,direct_coherent_all_shared,heavy_remote::instance_008,0,heavy_remote,1,1,0.9329823967289668,45.0,2.25,0.33141757275940015,12150.0,17.472640803266373,1.247584462810514,2470.8961204899556,48.0,2410.955513056301,2362.358821844733,4837.358821844733,0.0,1424.8329986945362,2410.955513056301,0.9791666666666666,0.0,0.0,115725.86462670245,115725.86462670245,550.3588218447321,1147.3588218447321,2362.358821844733,3697.358821844733,4273.358821844734,4555.358821844733,4780.958821844733,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9988792756865523,0.9977819978859446,0.9967381172945209,0.041666666666666664,0.1100183038555634,0.4650538044168527,0.9098779333543863
c4033e92a00d4523bf17,direct_coherent_all_shared,heavy_remote::instance_008,1,heavy_remote,1,1,0.9329823967289668,45.0,2.25,0.3301047002512583,12150.0,17.576128932385206,1.2473600699057235,2486.41933985778,48.0,2421.9257161432,2385.0517952100763,4860.051795210078,0.0,1426.4450431614641,2421.9257161432,0.9791666666666666,0.0,0.0,116252.43437487361,116252.43437487361,501.05179521007676,1170.0517952100763,2385.0517952100763,3720.051795210078,4296.051795210079,4578.051795210078,4803.6517952100785,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9988724946510689,0.9977730422965633,0.9967278983580069,0.041666666666666664,0.11048925819694545,0.4672092260012059,0.9090624536923008
b464e09ab1e7bae7a52b,direct_coherent_all_shared,heavy_remote::instance_009,0,heavy_remote,1,1,0.4918224290628688,44.0,2.2,0.32982074445837606,11880.000000000002,16.808626875330962,1.2397285676809457,2371.2940312996448,48.0,2336.25,2280.0,4560.0,0.0,1358.1093245758973,2336.25,0.9791666666666666,0.0,0.0,112140.0,112140.0,564.0,1140.0,2280.0,3420.0,4257.0,4408.5,4517.7,47.0,1.0,47.0,47.0,1.0,0.0,1.0,1.0,1.0,0.9984021047038751,0.9969431057390694,0.9956954166286808,0.041666666666666664,0.10925716908487244,0.4669336429131948,0.9136538479028351
