run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,6,cx,"0,6",module_0,module_1,20225,20225,20335,0,110,110
victim_present,1,7,cx,"1,8",module_0,module_1,20230,20335,20445,105,215,110
victim_present,2,8,cx,"2,10",module_0,module_1,20235,20445,20555,210,320,110
victim_present,3,9,cx,"3,6",module_0,module_1,20240,20555,20665,315,425,110
victim_present,4,10,cx,"3,7",module_0,module_1,20245,20665,20775,420,530,110
victim_present,5,11,cx,"4,8",module_0,module_1,20250,20775,20885,525,635,110
victim_present,6,12,cx,"4,9",module_0,module_1,20255,20885,20995,630,740,110
victim_present,7,13,cx,"5,10",module_0,module_1,20260,20995,21105,735,845,110
victim_present,8,14,cx,"5,11",module_0,module_1,20265,21105,21215,840,950,110
victim_present,9,25,ccx,"7,6,13",module_1,module_2,20320,21215,21325,895,1005,110
victim_present,10,26,ccx,"13,8,14",module_1,module_2,20325,21325,21435,1000,1110,110
victim_present,11,27,ccx,"14,9,15",module_1,module_2,20330,21435,21545,1105,1215,110
victim_present,12,28,ccx,"15,10,16",module_1,module_2,20335,21545,21655,1210,1320,110
victim_present,13,29,ccx,"16,11,17",module_1,module_2,20340,21655,21765,1315,1425,110
victim_present,14,31,ccx,"16,11,17",module_1,module_2,20350,21765,21875,1415,1525,110
victim_present,15,32,ccx,"15,10,16",module_1,module_2,20355,21875,21985,1520,1630,110
victim_present,16,33,ccx,"14,9,15",module_1,module_2,20360,21985,22095,1625,1735,110
victim_present,17,34,ccx,"13,8,14",module_1,module_2,20365,22095,22205,1730,1840,110
victim_present,18,35,ccx,"7,6,13",module_1,module_2,20370,22205,22315,1835,1945,110
victim_present,19,41,cx,"0,6",module_0,module_1,20400,22315,22425,1915,2025,110
victim_present,20,42,cx,"1,8",module_0,module_1,20405,22425,22535,2020,2130,110
victim_present,21,43,cx,"2,10",module_0,module_1,20410,22535,22645,2125,2235,110
victim_present,22,44,cx,"3,6",module_0,module_1,20415,22645,22755,2230,2340,110
victim_present,23,45,cx,"3,7",module_0,module_1,20420,22755,22865,2335,2445,110
victim_present,24,46,cx,"4,8",module_0,module_1,20425,22865,22975,2440,2550,110
victim_present,25,47,cx,"4,9",module_0,module_1,20430,22975,23085,2545,2655,110
victim_present,26,48,cx,"5,10",module_0,module_1,20435,23085,23195,2650,2760,110
victim_present,27,49,cx,"5,11",module_0,module_1,20440,23195,23305,2755,2865,110
victim_present,28,67,ccx,"1,0,13",module_0,module_2,20530,23415,23525,2885,2995,110
victim_present,29,68,ccx,"13,2,14",module_0,module_2,20535,23525,23635,2990,3100,110
victim_present,30,69,ccx,"14,3,15",module_0,module_2,20540,23635,23745,3095,3205,110
victim_present,31,70,ccx,"15,4,16",module_0,module_2,20545,23745,23855,3200,3310,110
victim_present,32,71,ccx,"16,5,17",module_0,module_2,20550,23855,23965,3305,3415,110
victim_present,33,73,ccx,"16,5,17",module_0,module_2,20560,23965,24075,3405,3515,110
victim_present,34,74,ccx,"15,4,16",module_0,module_2,20565,24075,24185,3510,3620,110
victim_present,35,75,ccx,"14,3,15",module_0,module_2,20570,24185,24295,3615,3725,110
victim_present,36,76,ccx,"13,2,14",module_0,module_2,20575,24295,24405,3720,3830,110
victim_present,37,77,ccx,"1,0,13",module_0,module_2,20580,24405,24515,3825,3935,110
victim_present,38,90,cx,"0,6",module_0,module_1,20645,24515,24625,3870,3980,110
victim_present,39,91,cx,"1,8",module_0,module_1,20650,24625,24735,3975,4085,110
victim_present,40,92,cx,"2,10",module_0,module_1,20655,24735,24845,4080,4190,110
victim_present,41,93,cx,"3,6",module_0,module_1,20660,24845,24955,4185,4295,110
victim_present,42,94,cx,"3,7",module_0,module_1,20665,24955,25065,4290,4400,110
victim_present,43,95,cx,"4,8",module_0,module_1,20670,25065,25175,4395,4505,110
victim_present,44,96,cx,"4,9",module_0,module_1,20675,25175,25285,4500,4610,110
victim_present,45,97,cx,"5,10",module_0,module_1,20680,25285,25395,4605,4715,110
victim_present,46,98,cx,"5,11",module_0,module_1,20685,25395,25505,4710,4820,110
victim_present,47,109,ccx,"7,6,13",module_1,module_2,20740,25505,25615,4765,4875,110
victim_present,48,110,ccx,"13,8,14",module_1,module_2,20745,25615,25725,4870,4980,110
victim_present,49,111,ccx,"14,9,15",module_1,module_2,20750,25725,25835,4975,5085,110
victim_present,50,112,ccx,"15,10,16",module_1,module_2,20755,25835,25945,5080,5190,110
victim_present,51,113,ccx,"16,11,17",module_1,module_2,20760,25945,26055,5185,5295,110
victim_present,52,115,ccx,"16,11,17",module_1,module_2,20770,26055,26165,5285,5395,110
victim_present,53,116,ccx,"15,10,16",module_1,module_2,20775,26165,26275,5390,5500,110
victim_present,54,117,ccx,"14,9,15",module_1,module_2,20780,26275,26385,5495,5605,110
victim_present,55,118,ccx,"13,8,14",module_1,module_2,20785,26385,26495,5600,5710,110
victim_present,56,119,ccx,"7,6,13",module_1,module_2,20790,26495,26605,5705,5815,110
victim_present,57,125,cx,"0,6",module_0,module_1,20820,26605,26715,5785,5895,110
victim_present,58,126,cx,"1,8",module_0,module_1,20825,26715,26825,5890,6000,110
victim_present,59,127,cx,"2,10",module_0,module_1,20830,26825,26935,5995,6105,110
victim_present,60,128,cx,"3,6",module_0,module_1,20835,26935,27045,6100,6210,110
victim_present,61,129,cx,"3,7",module_0,module_1,20840,27045,27155,6205,6315,110
victim_present,62,130,cx,"4,8",module_0,module_1,20845,27155,27265,6310,6420,110
victim_present,63,131,cx,"4,9",module_0,module_1,20850,27265,27375,6415,6525,110
victim_present,64,132,cx,"5,10",module_0,module_1,20855,27375,27485,6520,6630,110
victim_present,65,133,cx,"5,11",module_0,module_1,20860,27485,27595,6625,6735,110
victim_present,66,151,ccx,"1,0,13",module_0,module_2,20950,27705,27815,6755,6865,110
victim_present,67,152,ccx,"13,2,14",module_0,module_2,20955,27815,27925,6860,6970,110
victim_present,68,153,ccx,"14,3,15",module_0,module_2,20960,27925,28035,6965,7075,110
victim_present,69,154,ccx,"15,4,16",module_0,module_2,20965,28035,28145,7070,7180,110
victim_present,70,155,ccx,"16,5,17",module_0,module_2,20970,28145,28255,7175,7285,110
victim_present,71,157,ccx,"16,5,17",module_0,module_2,20980,28255,28365,7275,7385,110
