run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,6,cx,"0,6",module_0,module_1,19910,19910,20020,0,110,110
victim_present,1,7,cx,"1,8",module_0,module_1,19915,20020,20130,105,215,110
victim_present,2,8,cx,"2,10",module_0,module_1,19920,20130,20240,210,320,110
victim_present,3,9,cx,"3,6",module_0,module_1,19925,20240,20350,315,425,110
victim_present,4,10,cx,"3,7",module_0,module_1,19930,20350,20460,420,530,110
victim_present,5,11,cx,"4,8",module_0,module_1,19935,20460,20570,525,635,110
victim_present,6,12,cx,"4,9",module_0,module_1,19940,20570,20680,630,740,110
victim_present,7,13,cx,"5,10",module_0,module_1,19945,20680,20790,735,845,110
victim_present,8,14,cx,"5,11",module_0,module_1,19950,20790,20900,840,950,110
victim_present,9,25,ccx,"7,6,13",module_1,module_2,20005,20900,21010,895,1005,110
victim_present,10,26,ccx,"13,8,14",module_1,module_2,20010,21010,21120,1000,1110,110
victim_present,11,27,ccx,"14,9,15",module_1,module_2,20015,21120,21230,1105,1215,110
victim_present,12,28,ccx,"15,10,16",module_1,module_2,20020,21230,21340,1210,1320,110
victim_present,13,29,ccx,"16,11,17",module_1,module_2,20025,21340,21450,1315,1425,110
victim_present,14,31,ccx,"16,11,17",module_1,module_2,20035,21560,21670,1525,1635,110
victim_present,15,32,ccx,"15,10,16",module_1,module_2,20040,21670,21780,1630,1740,110
victim_present,16,33,ccx,"14,9,15",module_1,module_2,20045,21780,21890,1735,1845,110
victim_present,17,34,ccx,"13,8,14",module_1,module_2,20050,21890,22000,1840,1950,110
victim_present,18,35,ccx,"7,6,13",module_1,module_2,20055,22000,22110,1945,2055,110
victim_present,19,41,cx,"0,6",module_0,module_1,20085,22110,22220,2025,2135,110
victim_present,20,42,cx,"1,8",module_0,module_1,20090,22220,22330,2130,2240,110
victim_present,21,43,cx,"2,10",module_0,module_1,20095,22330,22440,2235,2345,110
victim_present,22,44,cx,"3,6",module_0,module_1,20100,22440,22550,2340,2450,110
victim_present,23,45,cx,"3,7",module_0,module_1,20105,22550,22660,2445,2555,110
victim_present,24,46,cx,"4,8",module_0,module_1,20110,22660,22770,2550,2660,110
victim_present,25,47,cx,"4,9",module_0,module_1,20115,22770,22880,2655,2765,110
victim_present,26,48,cx,"5,10",module_0,module_1,20120,22880,22990,2760,2870,110
victim_present,27,49,cx,"5,11",module_0,module_1,20125,22990,23100,2865,2975,110
victim_present,28,67,ccx,"1,0,13",module_0,module_2,20215,23100,23210,2885,2995,110
victim_present,29,68,ccx,"13,2,14",module_0,module_2,20220,23210,23320,2990,3100,110
victim_present,30,69,ccx,"14,3,15",module_0,module_2,20225,23320,23430,3095,3205,110
victim_present,31,70,ccx,"15,4,16",module_0,module_2,20230,23430,23540,3200,3310,110
victim_present,32,71,ccx,"16,5,17",module_0,module_2,20235,23540,23650,3305,3415,110
victim_present,33,73,ccx,"16,5,17",module_0,module_2,20245,23650,23760,3405,3515,110
victim_present,34,74,ccx,"15,4,16",module_0,module_2,20250,23760,23870,3510,3620,110
victim_present,35,75,ccx,"14,3,15",module_0,module_2,20255,23870,23980,3615,3725,110
victim_present,36,76,ccx,"13,2,14",module_0,module_2,20260,23980,24090,3720,3830,110
victim_present,37,77,ccx,"1,0,13",module_0,module_2,20265,24090,24200,3825,3935,110
victim_present,38,90,cx,"0,6",module_0,module_1,20330,24200,24310,3870,3980,110
victim_present,39,91,cx,"1,8",module_0,module_1,20335,24310,24420,3975,4085,110
victim_present,40,92,cx,"2,10",module_0,module_1,20340,24420,24530,4080,4190,110
victim_present,41,93,cx,"3,6",module_0,module_1,20345,24530,24640,4185,4295,110
victim_present,42,94,cx,"3,7",module_0,module_1,20350,24640,24750,4290,4400,110
victim_present,43,95,cx,"4,8",module_0,module_1,20355,24750,24860,4395,4505,110
victim_present,44,96,cx,"4,9",module_0,module_1,20360,24860,24970,4500,4610,110
victim_present,45,97,cx,"5,10",module_0,module_1,20365,24970,25080,4605,4715,110
