run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,511,cx,"5,6",module_0,module_1,22085,22085,22195,0,110,110
victim_present,1,514,cx,"6,5",module_0,module_1,22100,22195,22305,95,205,110
victim_present,2,517,cx,"5,6",module_0,module_1,22115,22305,22415,190,300,110
victim_present,3,523,cx,"5,6",module_0,module_1,22145,22525,22635,380,490,110
victim_present,4,526,cx,"6,5",module_0,module_1,22160,22635,22745,475,585,110
victim_present,5,529,cx,"5,6",module_0,module_1,22175,22745,22855,570,680,110
victim_present,6,535,cx,"5,6",module_0,module_1,22205,22855,22965,650,760,110
victim_present,7,538,cx,"6,5",module_0,module_1,22220,22965,23075,745,855,110
victim_present,8,541,cx,"5,6",module_0,module_1,22235,23075,23185,840,950,110
victim_present,9,661,cx,"11,12",module_1,module_2,22835,23295,23405,460,570,110
victim_present,10,664,cx,"12,11",module_1,module_2,22850,23405,23515,555,665,110
victim_present,11,667,cx,"11,12",module_1,module_2,22865,23515,23625,650,760,110
victim_present,12,673,cx,"11,12",module_1,module_2,22895,23625,23735,730,840,110
victim_present,13,676,cx,"12,11",module_1,module_2,22910,23735,23845,825,935,110
victim_present,14,679,cx,"11,12",module_1,module_2,22925,23845,23955,920,1030,110
victim_present,15,685,cx,"11,12",module_1,module_2,22955,23955,24065,1000,1110,110
victim_present,16,688,cx,"12,11",module_1,module_2,22970,24065,24175,1095,1205,110
victim_present,17,691,cx,"11,12",module_1,module_2,22985,24285,24395,1300,1410,110
victim_present,18,761,cx,"15,0",module_0,module_2,23335,24395,24505,1060,1170,110
victim_present,19,764,cx,"0,15",module_0,module_2,23350,24505,24615,1155,1265,110
victim_present,20,767,cx,"15,0",module_0,module_2,23365,24615,24725,1250,1360,110
victim_present,21,773,cx,"15,0",module_0,module_2,23395,24835,24945,1440,1550,110
victim_present,22,776,cx,"0,15",module_0,module_2,23410,24945,25055,1535,1645,110
victim_present,23,779,cx,"15,0",module_0,module_2,23425,25055,25165,1630,1740,110
victim_present,24,785,cx,"15,0",module_0,module_2,23455,25165,25275,1710,1820,110
victim_present,25,788,cx,"0,15",module_0,module_2,23470,25275,25385,1805,1915,110
victim_present,26,791,cx,"15,0",module_0,module_2,23485,25385,25495,1900,2010,110
victim_present,27,1040,cx,"5,6",module_0,module_1,24730,25825,25935,1095,1205,110
victim_present,28,1043,cx,"6,5",module_0,module_1,24745,25935,26045,1190,1300,110
victim_present,29,1046,cx,"5,6",module_0,module_1,24760,26045,26155,1285,1395,110
victim_present,30,1082,cx,"11,12",module_1,module_2,24940,26155,26265,1215,1325,110
victim_present,31,1085,cx,"12,11",module_1,module_2,24955,26265,26375,1310,1420,110
victim_present,32,1088,cx,"11,12",module_1,module_2,24970,26375,26485,1405,1515,110
victim_present,33,1110,cx,"15,0",module_0,module_2,25080,26595,26705,1515,1625,110
victim_present,34,1113,cx,"0,15",module_0,module_2,25095,26705,26815,1610,1720,110
victim_present,35,1116,cx,"15,0",module_0,module_2,25110,26815,26925,1705,1815,110
victim_present,36,1147,cx,"5,6",module_0,module_1,25265,26925,27035,1660,1770,110
victim_present,37,1150,cx,"6,5",module_0,module_1,25280,27035,27145,1755,1865,110
victim_present,38,1153,cx,"5,6",module_0,module_1,25295,27145,27255,1850,1960,110
victim_present,39,1183,cx,"11,12",module_1,module_2,25445,27255,27365,1810,1920,110
victim_present,40,1186,cx,"12,11",module_1,module_2,25460,27365,27475,1905,2015,110
victim_present,41,1189,cx,"11,12",module_1,module_2,25475,27475,27585,2000,2110,110
victim_present,42,1207,cx,"15,0",module_0,module_2,25565,27695,27805,2130,2240,110
victim_present,43,1210,cx,"0,15",module_0,module_2,25580,27805,27915,2225,2335,110
victim_present,44,1213,cx,"15,0",module_0,module_2,25595,27915,28025,2320,2430,110
victim_present,45,1727,cx,"5,6",module_0,module_1,28165,28685,28795,520,630,110
victim_present,46,1730,cx,"6,5",module_0,module_1,28180,28795,28905,615,725,110
victim_present,47,1733,cx,"5,6",module_0,module_1,28195,28905,29015,710,820,110
victim_present,48,1739,cx,"5,6",module_0,module_1,28225,29015,29125,790,900,110
victim_present,49,1742,cx,"6,5",module_0,module_1,28240,29125,29235,885,995,110
victim_present,50,1745,cx,"5,6",module_0,module_1,28255,29235,29345,980,1090,110
victim_present,51,1751,cx,"5,6",module_0,module_1,28285,29345,29455,1060,1170,110
victim_present,52,1754,cx,"6,5",module_0,module_1,28300,29455,29565,1155,1265,110
victim_present,53,1757,cx,"5,6",module_0,module_1,28315,29565,29675,1250,1360,110
victim_present,54,1877,cx,"11,12",module_1,module_2,28915,29895,30005,980,1090,110
victim_present,55,1880,cx,"12,11",module_1,module_2,28930,30005,30115,1075,1185,110
victim_present,56,1883,cx,"11,12",module_1,module_2,28945,30115,30225,1170,1280,110
