run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,6,cx,"0,6",module_0,module_1,20430,20430,20540,0,110,110
victim_present,1,7,cx,"1,8",module_0,module_1,20435,20540,20650,105,215,110
victim_present,2,8,cx,"2,10",module_0,module_1,20440,20650,20760,210,320,110
victim_present,3,9,cx,"3,6",module_0,module_1,20445,20760,20870,315,425,110
victim_present,4,10,cx,"3,7",module_0,module_1,20450,20870,20980,420,530,110
victim_present,5,11,cx,"4,8",module_0,module_1,20455,21090,21200,635,745,110
victim_present,6,12,cx,"4,9",module_0,module_1,20460,21200,21310,740,850,110
victim_present,7,13,cx,"5,10",module_0,module_1,20465,21310,21420,845,955,110
victim_present,8,14,cx,"5,11",module_0,module_1,20470,21420,21530,950,1060,110
victim_present,9,25,ccx,"7,6,13",module_1,module_2,20525,21530,21640,1005,1115,110
victim_present,10,26,ccx,"13,8,14",module_1,module_2,20530,21640,21750,1110,1220,110
victim_present,11,27,ccx,"14,9,15",module_1,module_2,20535,21750,21860,1215,1325,110
victim_present,12,28,ccx,"15,10,16",module_1,module_2,20540,21860,21970,1320,1430,110
victim_present,13,29,ccx,"16,11,17",module_1,module_2,20545,21970,22080,1425,1535,110
victim_present,14,31,ccx,"16,11,17",module_1,module_2,20555,22080,22190,1525,1635,110
victim_present,15,32,ccx,"15,10,16",module_1,module_2,20560,22190,22300,1630,1740,110
victim_present,16,33,ccx,"14,9,15",module_1,module_2,20565,22300,22410,1735,1845,110
victim_present,17,34,ccx,"13,8,14",module_1,module_2,20570,22410,22520,1840,1950,110
victim_present,18,35,ccx,"7,6,13",module_1,module_2,20575,22520,22630,1945,2055,110
victim_present,19,41,cx,"0,6",module_0,module_1,20605,22630,22740,2025,2135,110
victim_present,20,42,cx,"1,8",module_0,module_1,20610,22740,22850,2130,2240,110
victim_present,21,43,cx,"2,10",module_0,module_1,20615,22850,22960,2235,2345,110
victim_present,22,44,cx,"3,6",module_0,module_1,20620,22960,23070,2340,2450,110
victim_present,23,45,cx,"3,7",module_0,module_1,20625,23070,23180,2445,2555,110
victim_present,24,46,cx,"4,8",module_0,module_1,20630,23180,23290,2550,2660,110
victim_present,25,47,cx,"4,9",module_0,module_1,20635,23290,23400,2655,2765,110
victim_present,26,48,cx,"5,10",module_0,module_1,20640,23400,23510,2760,2870,110
victim_present,27,49,cx,"5,11",module_0,module_1,20645,23510,23620,2865,2975,110
victim_present,28,67,ccx,"1,0,13",module_0,module_2,20735,23620,23730,2885,2995,110
victim_present,29,68,ccx,"13,2,14",module_0,module_2,20740,23730,23840,2990,3100,110
victim_present,30,69,ccx,"14,3,15",module_0,module_2,20745,23840,23950,3095,3205,110
victim_present,31,70,ccx,"15,4,16",module_0,module_2,20750,23950,24060,3200,3310,110
victim_present,32,71,ccx,"16,5,17",module_0,module_2,20755,24060,24170,3305,3415,110
victim_present,33,73,ccx,"16,5,17",module_0,module_2,20765,24170,24280,3405,3515,110
victim_present,34,74,ccx,"15,4,16",module_0,module_2,20770,24280,24390,3510,3620,110
victim_present,35,75,ccx,"14,3,15",module_0,module_2,20775,24390,24500,3615,3725,110
