attacker_request_id,probe_id,window_name,observation_duration_ns,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
0,0,start_m1us,20000,19000,19030,19030,19030,19140,110,0,110,module_3,module_4,0,0,110,19140,0,0,False
1,1,start_m1us,20000,19420,19450,19450,19450,19560,110,0,110,module_3,module_4,1,0,110,19560,0,0,False
2,2,start_m1us,20000,19840,19870,19870,19870,19980,110,0,110,module_3,module_4,2,0,110,19980,0,0,False
3,3,start_m1us,20000,20260,20290,20290,20290,20400,110,0,110,module_3,module_4,3,0,110,20400,0,0,False
4,4,start_m1us,20000,20680,20710,20710,23050,23160,110,2340,2450,module_3,module_4,28,0,110,20820,2340,2340,True
5,5,start_m1us,20000,21100,21130,21130,25800,25910,110,4670,4780,module_3,module_4,53,0,110,21240,4670,4670,True
6,6,start_m1us,20000,21520,21550,21550,28330,28440,110,6780,6890,module_3,module_4,76,0,110,21660,6780,6780,True
7,7,start_m1us,20000,21940,21970,21970,30970,31080,110,9000,9110,module_3,module_4,100,0,110,22080,9000,9000,True
8,8,start_m1us,20000,22360,22390,22390,34490,34600,110,12100,12210,module_3,module_4,132,0,110,22500,12100,12100,True
9,9,start_m1us,20000,22780,22810,22810,37790,37900,110,14980,15090,module_3,module_4,162,0,110,22920,14980,14980,True
10,10,start_m1us,20000,23200,23230,23230,40870,40980,110,17640,17750,module_3,module_4,190,0,110,23340,17640,17640,True
11,11,start_m1us,20000,23620,23650,23650,43840,43950,110,20190,20300,module_3,module_4,217,0,110,23760,20190,20190,True
12,12,start_m1us,20000,24040,24070,24070,45170,45280,110,21100,21210,module_3,module_4,229,0,110,24180,21100,21100,True
13,13,start_m1us,20000,24460,24490,24490,45280,45390,110,20790,20900,module_3,module_4,230,0,110,24600,20790,20790,True
14,14,start_m1us,20000,24880,24910,24910,45390,45500,110,20480,20590,module_3,module_4,231,0,110,25020,20480,20480,True
15,15,start_m1us,20000,25300,25330,25330,45500,45610,110,20170,20280,module_3,module_4,232,0,110,25440,20170,20170,True
16,16,start_m1us,20000,25720,25750,25750,45610,45720,110,19860,19970,module_3,module_4,233,0,110,25860,19860,19860,True
17,17,start_m1us,20000,26140,26170,26170,45720,45830,110,19550,19660,module_3,module_4,234,0,110,26280,19550,19550,True
18,18,start_m1us,20000,26560,26590,26590,45830,45940,110,19240,19350,module_3,module_4,235,0,110,26700,19240,19240,True
19,19,start_m1us,20000,26980,27010,27010,45940,46050,110,18930,19040,module_3,module_4,236,0,110,27120,18930,18930,True
20,20,start_m1us,20000,27400,27430,27430,46050,46160,110,18620,18730,module_3,module_4,237,0,110,27540,18620,18620,True
21,21,start_m1us,20000,27820,27850,27850,46160,46270,110,18310,18420,module_3,module_4,238,0,110,27960,18310,18310,True
22,22,start_m1us,20000,28240,28270,28270,46270,46380,110,18000,18110,module_3,module_4,239,0,110,28380,18000,18000,True
23,23,start_m1us,20000,28660,28690,28690,46380,46490,110,17690,17800,module_3,module_4,240,0,110,28800,17690,17690,True
24,24,start_m1us,20000,29080,29110,29110,46490,46600,110,17380,17490,module_3,module_4,241,0,110,29220,17380,17380,True
25,25,start_m1us,20000,29500,29530,29530,46600,46710,110,17070,17180,module_3,module_4,242,0,110,29640,17070,17070,True
26,26,start_m1us,20000,29920,29950,29950,46710,46820,110,16760,16870,module_3,module_4,243,0,110,30060,16760,16760,True
27,27,start_m1us,20000,30340,30370,30370,46820,46930,110,16450,16560,module_3,module_4,244,0,110,30480,16450,16450,True
28,28,start_m1us,20000,30760,30790,30790,46930,47040,110,16140,16250,module_3,module_4,245,0,110,30900,16140,16140,True
29,29,start_m1us,20000,31180,31210,31210,47040,47150,110,15830,15940,module_3,module_4,246,0,110,31320,15830,15830,True
30,30,start_m1us,20000,31600,31630,31630,47150,47260,110,15520,15630,module_3,module_4,247,0,110,31740,15520,15520,True
31,31,start_m1us,20000,32020,32050,32050,47260,47370,110,15210,15320,module_3,module_4,248,0,110,32160,15210,15210,True
32,32,start_m1us,20000,32440,32470,32470,47370,47480,110,14900,15010,module_3,module_4,249,0,110,32580,14900,14900,True
33,33,start_m1us,20000,32860,32890,32890,47480,47590,110,14590,14700,module_3,module_4,250,0,110,33000,14590,14590,True
34,34,start_m1us,20000,33280,33310,33310,47590,47700,110,14280,14390,module_3,module_4,251,0,110,33420,14280,14280,True
35,35,start_m1us,20000,33700,33730,33730,47700,47810,110,13970,14080,module_3,module_4,252,0,110,33840,13970,13970,True
36,36,start_m1us,20000,34120,34150,34150,47810,47920,110,13660,13770,module_3,module_4,253,0,110,34260,13660,13660,True
37,37,start_m1us,20000,34540,34570,34570,47920,48030,110,13350,13460,module_3,module_4,254,0,110,34680,13350,13350,True
38,38,start_m1us,20000,34960,34990,34990,48030,48140,110,13040,13150,module_3,module_4,255,0,110,35100,13040,13040,True
39,39,start_m1us,20000,35380,35410,35410,48140,48250,110,12730,12840,module_3,module_4,256,0,110,35520,12730,12730,True
