run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,20,barrier,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",module_0,"module_1,module_2",20100,20100,20220,0,120,120
victim_present,1,21,cx,"0,18",module_0,module_2,20105,20220,20330,115,225,110
victim_present,2,22,cx,"1,18",module_0,module_2,20110,20330,20440,220,330,110
victim_present,3,23,cx,"2,18",module_0,module_2,20115,20550,20660,435,545,110
victim_present,4,24,cx,"3,18",module_0,module_2,20120,20660,20770,540,650,110
victim_present,5,25,cx,"4,18",module_0,module_2,20125,20770,20880,645,755,110
victim_present,6,26,cx,"5,18",module_0,module_2,20130,20880,20990,750,860,110
victim_present,7,27,cx,"6,18",module_0,module_2,20135,20990,21100,855,965,110
victim_present,8,28,cx,"7,18",module_1,module_2,20140,21100,21210,960,1070,110
victim_present,9,29,cx,"8,18",module_1,module_2,20145,21210,21320,1065,1175,110
victim_present,10,30,cx,"9,18",module_1,module_2,20150,21320,21430,1170,1280,110
victim_present,11,31,cx,"10,18",module_1,module_2,20155,21430,21540,1275,1385,110
victim_present,12,32,cx,"11,18",module_1,module_2,20160,21540,21650,1380,1490,110
victim_present,13,33,cx,"12,18",module_1,module_2,20165,21650,21760,1485,1595,110
victim_present,14,34,cx,"13,18",module_1,module_2,20170,21760,21870,1590,1700,110
victim_present,15,39,barrier,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",module_0,"module_1,module_2",20195,21870,21990,1675,1795,120
