run_type,victim_remote_event_id,victim_trace_step,op_name,qubits,source_module,target_modules,arrival_time_ns,service_start_time_ns,completion_time_ns,waiting_time_ns,turnaround_time_ns,service_time_ns
victim_present,0,6,cx,"0,6",module_0,module_1,17565,17565,17675,0,110,110
victim_present,1,7,cx,"1,8",module_0,module_1,17570,17675,17785,105,215,110
victim_present,2,8,cx,"2,10",module_0,module_1,17575,17785,17895,210,320,110
victim_present,3,9,cx,"3,6",module_0,module_1,17580,17895,18005,315,425,110
victim_present,4,10,cx,"3,7",module_0,module_1,17585,18005,18115,420,530,110
victim_present,5,11,cx,"4,8",module_0,module_1,17590,18115,18225,525,635,110
victim_present,6,12,cx,"4,9",module_0,module_1,17595,18225,18335,630,740,110
victim_present,7,13,cx,"5,10",module_0,module_1,17600,18335,18445,735,845,110
victim_present,8,14,cx,"5,11",module_0,module_1,17605,18445,18555,840,950,110
victim_present,9,25,ccx,"7,6,13",module_1,module_2,17660,18555,18665,895,1005,110
victim_present,10,26,ccx,"13,8,14",module_1,module_2,17665,18665,18775,1000,1110,110
victim_present,11,27,ccx,"14,9,15",module_1,module_2,17670,18775,18885,1105,1215,110
victim_present,12,28,ccx,"15,10,16",module_1,module_2,17675,18885,18995,1210,1320,110
victim_present,13,29,ccx,"16,11,17",module_1,module_2,17680,18995,19105,1315,1425,110
victim_present,14,31,ccx,"16,11,17",module_1,module_2,17690,19105,19215,1415,1525,110
victim_present,15,32,ccx,"15,10,16",module_1,module_2,17695,19215,19325,1520,1630,110
victim_present,16,33,ccx,"14,9,15",module_1,module_2,17700,19325,19435,1625,1735,110
victim_present,17,34,ccx,"13,8,14",module_1,module_2,17705,19435,19545,1730,1840,110
victim_present,18,35,ccx,"7,6,13",module_1,module_2,17710,19545,19655,1835,1945,110
victim_present,19,41,cx,"0,6",module_0,module_1,17740,19655,19765,1915,2025,110
victim_present,20,42,cx,"1,8",module_0,module_1,17745,19765,19875,2020,2130,110
victim_present,21,43,cx,"2,10",module_0,module_1,17750,19875,19985,2125,2235,110
victim_present,22,44,cx,"3,6",module_0,module_1,17755,19985,20095,2230,2340,110
victim_present,23,45,cx,"3,7",module_0,module_1,17760,20095,20205,2335,2445,110
victim_present,24,46,cx,"4,8",module_0,module_1,17765,20205,20315,2440,2550,110
victim_present,25,47,cx,"4,9",module_0,module_1,17770,20315,20425,2545,2655,110
victim_present,26,48,cx,"5,10",module_0,module_1,17775,20425,20535,2650,2760,110
victim_present,27,49,cx,"5,11",module_0,module_1,17780,20535,20645,2755,2865,110
victim_present,28,67,ccx,"1,0,13",module_0,module_2,17870,20645,20755,2775,2885,110
victim_present,29,68,ccx,"13,2,14",module_0,module_2,17875,20755,20865,2880,2990,110
victim_present,30,69,ccx,"14,3,15",module_0,module_2,17880,20865,20975,2985,3095,110
victim_present,31,70,ccx,"15,4,16",module_0,module_2,17885,20975,21085,3090,3200,110
victim_present,32,71,ccx,"16,5,17",module_0,module_2,17890,21085,21195,3195,3305,110
victim_present,33,73,ccx,"16,5,17",module_0,module_2,17900,21195,21305,3295,3405,110
victim_present,34,74,ccx,"15,4,16",module_0,module_2,17905,21305,21415,3400,3510,110
victim_present,35,75,ccx,"14,3,15",module_0,module_2,17910,21415,21525,3505,3615,110
victim_present,36,76,ccx,"13,2,14",module_0,module_2,17915,21525,21635,3610,3720,110
victim_present,37,77,ccx,"1,0,13",module_0,module_2,17920,21635,21745,3715,3825,110
victim_present,38,90,cx,"0,6",module_0,module_1,17985,21745,21855,3760,3870,110
